"","valor_alfa","valor_beta","valor_omega","valor_gamma","valor_rho","valor_mu","valor_psi","maximo","tiempo_maximo","tiempo_mayor_infectados"
"82",11.7451119236648,97.4713835399598,52.3127143504098,19.0631319070235,70.5624492838979,44.161688326858,46.1270783096552,0.0057322364551467,0.01,0.01
"83",51.9168630708009,66.9641219777986,2.25334593560547,25.7321281125769,50.9025803767145,96.0499602369964,49.1269302787259,0.0100849041104839,0.01,0.01
"84",90.9057860961184,24.8155781300738,56.0464972397313,53.7604519398883,2.5416431715712,16.3660729071125,58.7155617307872,422.290437698194,0.01,0.01
"85",36.9981309631839,23.4209959860891,52.4638258153573,72.3230914678425,30.6973350001499,99.1179263219237,96.9902437878773,0.0240418664214975,0.01,0.01
"86",77.8213779907674,11.8461085017771,26.133773708716,98.3589905081317,30.6929744547233,83.3993133855984,71.5480738785118,0.0441692518161978,0.01,0.01
"87",59.4403565861285,87.7233872422948,36.9775827275589,70.6378263188526,20.7903419155627,77.2073840489611,65.3097394621,0.0526478823181922,0.01,0.01
"88",39.7260195109993,72.1594339702278,23.6860181670636,49.6497726999223,95.1092521892861,89.0801391331479,30.4560804972425,0.0165950064474618,0.01,0.01
"89",80.3539545740932,61.5073924418539,54.6995047014207,73.4813404036686,54.4969075359404,6.07604046817869,35.253001912497,0.0372035094091551,0.01,0.01
"90",92.00995254796,93.9051529159769,65.2973735239357,0.149606913328171,72.849724907428,44.0945267910138,7.62137090787292,2.54283839081095,0.01,0.01
"91",53.8632406853139,60.6101629557088,90.2153918519616,45.1697946758941,28.283262741752,9.25002554431558,82.1194073418155,0.0192047517736119,0.01,0.01
"92",59.8157077794895,20.7435711286962,69.1606635693461,12.1614583069459,41.1328623536974,40.0414332514629,69.2522386088967,0.0042074728143964,0.01,0.01
"93",79.4335673330352,85.3345899377018,62.4018978793174,67.9234499344602,42.5415688194335,17.2198147512972,34.7281360067427,0.0453025149709132,0.01,0.01
"94",28.2736605033278,57.761407806538,0.850819470360875,79.1612060042098,32.0718887960538,84.825414000079,69.4282645592466,0.0350463445317099,0.01,0.01
"95",34.5794845605269,45.7405793713406,75.6195690250024,74.8216254170984,18.9362699631602,78.1731736147776,87.0357796084136,0.044969337024636,0.01,0.01
"96",27.6979263406247,74.6663886820897,37.3943793820217,45.9369482472539,69.7298199636862,8.38522505946457,23.1947617139667,0.0275252854174894,0.01,0.01
"97",68.632063223049,0.28106695972383,1.99438082054257,50.0359969213605,55.0557878101245,47.6193085312843,30.1125969504938,0.0515365430230216,0.01,0.01
"98",9.55539061687887,57.5052683008835,6.46828440949321,12.7907003974542,54.1848984314129,53.4567591035739,45.7441766979173,0.00505005462028317,0.01,0.01
"99",90.7490583602339,5.20340905059129,30.0130055518821,80.4332504048944,86.5575598087162,62.1807258110493,0.542416563257575,298.108776215382,0.01,0.01
"100",44.2036484135315,32.1734495228156,48.4969903482124,56.007144250907,6.46973934490234,92.0617851428688,91.0799117991701,3.53827266656617,0.01,0.01
"101",5.01579164993018,40.5781899346039,46.3402261724696,35.0451497826725,27.6637486182153,65.1135025080293,56.7178289871663,0.0221519524380705,0.01,0.01
"102",41.1811356898397,98.0418502818793,9.45219944696873,94.7203659918159,87.2042585164309,94.4537356030196,43.3890780434012,0.0244694375850372,0.02,0.01
"103",94.352097553201,19.9835325591266,13.4927859762684,21.8209537211806,15.8752377377823,45.117685617879,16.3475587265566,90.3725505283494,0.01,0.01
"104",85.3427776135504,36.9317876407877,47.3742577712983,72.5099110743031,53.5128352232277,62.7379583893344,63.5944027686492,0.0209756703153327,0.01,0.01
"105",31.9128883071244,53.2697661779821,42.4425308825448,91.3138107163832,87.5871664611623,99.0593587514013,51.2143433792517,0.0199659460498019,0.01,0.01
"106",67.2118689399213,91.0806240746751,13.2494133198634,70.4811307135969,8.37638026569039,37.5945569016039,58.1269823247567,10.4122159905974,0.01,0.01
"107",20.9919148823246,51.101316511631,95.4617407405749,23.2407202245668,31.6927459556609,39.8071394301951,63.3140846155584,0.0114035344552575,0.01,0.01
"108",22.8127089329064,25.1601363066584,67.7618339424953,58.3317700540647,1.45708464551717,79.0393427480012,77.2599126910791,391.059819823943,0.01,0.01
"109",86.9266407564282,48.4221632359549,19.1081552300602,92.0582937076688,60.9280216740444,34.1502499068156,26.9504180643708,0.0541323692167927,0.01,0.01
"110",7.57271263282746,56.9350328529254,17.4498771550134,97.6140993414447,49.1220165509731,42.8859308594838,46.1050135781989,0.0421849875648793,0.01,0.01
"111",22.3926554434001,2.21326255705208,52.249913639389,22.6946722250432,91.1314592696726,87.5921431696042,34.1898990096524,0.00706793626439849,0.01,0.01
"112",29.9075646093115,96.2867983849719,61.9477346772328,23.5073271440342,78.4609368536621,80.004059523344,34.9327997304499,0.00833767969907308,0.01,0.01
"113",87.5583543907851,47.5138238165528,66.3515075109899,34.1387450927868,47.9630725691095,35.5990485055372,70.6657696515322,0.00993052413641178,0.01,0.01
"114",33.3298249635845,52.9667460825294,63.1868335651234,14.3393335863948,11.1728814896196,73.5925396205857,18.8706624088809,133.345386004015,0.01,0.01
"115",90.4468210646883,11.7005362175405,38.1278676446527,2.73843782488257,47.3217584891245,85.5800104560331,29.2408443754539,0.00304956878629862,0.01,0.01
"116",53.084319550544,77.4086722871289,0.736422277987003,37.8837433643639,97.1016916213557,4.31215025018901,4.83862746041268,36.1492417073444,0.01,0.01
